peak_hour,types_of_junction,area_accident_occured,lanes_or_medians,weather_conditions,day_of_week,age_band_of_driver,type_of_vehicle,incident_count
peak,t_shape,service,two_way,no_rain,monday,unknown,car,1.0
peak,t_shape,service,two_way,no_rain,monday,unknown,lorry,1.0
peak,t_shape,service,two_way,no_rain,thursday,18-30,lorry,1.0
peak,t_shape,service,two_way,no_rain,thursday,unknown,motorcycle,1.0
peak,t_shape,service,two_way,no_rain,wednesday,18-30,lorry,1.1
peak,t_shape,service,two_way,no_rain,wednesday,31-50,car,1.1
peak,t_shape,service,two_way,no_rain,wednesday,31-50,lorry,1.0
peak,t_shape,service,two_way,rain,monday,31-50,car,1.0
peak,t_shape,service,unknown,no_rain,thursday,31-50,bus,1.0
peak,t_shape,unknown,other,no_rain,thursday,18-30,lorry,1.0
peak,t_shape,unknown,other,no_rain,wednesday,18-30,car,1.0
peak,t_shape,unknown,two_way,no_rain,friday,18-30,other,1.0
peak,t_shape,unknown,two_way,no_rain,friday,31-50,bus,1.0
peak,t_shape,unknown,two_way,no_rain,monday,18-30,lorry,2.0
peak,t_shape,unknown,two_way,no_rain,thursday,18-30,other,1.0
peak,t_shape,unknown,two_way,no_rain,thursday,unknown,car,1.0
peak,t_shape,unknown,unknown,no_rain,wednesday,unknown,car,1.0
peak,unknown,living_street,other,no_rain,sunday,31-50,car,1.0
peak,unknown,living_street,other,rain,wednesday,18-30,lorry,1.0
peak,unknown,living_street,two_way,no_rain,saturday,18-30,car,1.0
peak,unknown,living_street,two_way,no_rain,thursday,18-30,car,1.0
peak,unknown,living_street,two_way,no_rain,thursday,unknown,lorry,1.0
peak,unknown,living_street,two_way,no_rain,tuesday,18-30,lorry,1.0
peak,unknown,residential,one_way,no_rain,thursday,18-30,motorcycle,1.0
peak,unknown,residential,one_way,no_rain,wednesday,unknown,bus,1.0
peak,unknown,residential,other,no_rain,monday,18-30,car,1.0
peak,unknown,residential,other,no_rain,saturday,18-30,other,1.0
peak,unknown,residential,other,no_rain,sunday,31-50,lorry,1.1
peak,unknown,residential,other,no_rain,sunday,>51,bus,1.1
peak,unknown,residential,other,no_rain,sunday,>51,car,1.0
peak,unknown,residential,other,no_rain,tuesday,31-50,lorry,1.0
peak,unknown,residential,two_way,no_rain,friday,18-30,car,1.0
peak,unknown,residential,two_way,no_rain,friday,31-50,lorry,1.0
peak,unknown,residential,two_way,no_rain,friday,unknown,other,1.0
peak,unknown,residential,two_way,no_rain,monday,18-30,lorry,1.0
peak,unknown,residential,two_way,no_rain,monday,31-50,car,1.0
peak,unknown,residential,two_way,no_rain,monday,>51,bus,1.0
peak,unknown,residential,two_way,no_rain,monday,unknown,lorry,1.0
peak,unknown,residential,two_way,no_rain,saturday,18-30,car,1.0
peak,unknown,residential,two_way,no_rain,saturday,18-30,other,1.0
peak,unknown,residential,two_way,no_rain,tuesday,18-30,car,1.0
peak,unknown,residential,two_way,no_rain,tuesday,31-50,car,1.0
peak,unknown,residential,two_way,no_rain,tuesday,31-50,lorry,2.0
peak,unknown,residential,two_way,no_rain,tuesday,>51,car,1.0
peak,unknown,residential,two_way,no_rain,wednesday,18-30,lorry,1.0
peak,unknown,residential,two_way,no_rain,wednesday,31-50,lorry,1.0
peak,unknown,residential,two_way,no_rain,wednesday,>51,bus,1.0
peak,unknown,residential,two_way,rain,wednesday,18-30,lorry,1.0
peak,unknown,service,one_way,no_rain,friday,31-50,other,1.0
peak,unknown,service,one_way,no_rain,monday,31-50,motorcycle,0.0
peak,unknown,service,one_way,no_rain,monday,unknown,lorry,1.0
peak,unknown,service,one_way,no_rain,saturday,18-30,lorry,1.0
peak,unknown,service,one_way,no_rain,thursday,18-30,car,1.0
peak,unknown,service,one_way,no_rain,thursday,31-50,lorry,1.0
peak,unknown,service,one_way,no_rain,tuesday,31-50,other,1.0
peak,unknown,service,one_way,rain,wednesday,31-50,car,1.0
peak,unknown,service,other,no_rain,monday,31-50,car,1.0
peak,unknown,service,other,no_rain,monday,31-50,lorry,1.0
peak,unknown,service,other,no_rain,thursday,31-50,other,1.0
peak,unknown,service,other,no_rain,thursday,unknown,car,1.0
peak,unknown,service,other,rain,wednesday,>51,lorry,1.0
peak,unknown,service,two_way,no_rain,friday,18-30,car,1.0
peak,unknown,service,two_way,no_rain,friday,31-50,bus,1.0
peak,unknown,service,two_way,no_rain,friday,unknown,car,2.1
peak,unknown,service,two_way,no_rain,monday,18-30,lorry,1.1
peak,unknown,service,two_way,no_rain,sunday,18-30,car,1.0
peak,unknown,service,two_way,no_rain,sunday,18-30,other,1.0
peak,unknown,service,two_way,no_rain,sunday,31-50,bus,1.0
peak,unknown,service,two_way,no_rain,sunday,unknown,car,1.1
peak,unknown,service,two_way,no_rain,thursday,18-30,bus,1.0
peak,unknown,service,two_way,no_rain,thursday,31-50,bus,1.0
peak,unknown,service,two_way,no_rain,thursday,unknown,car,1.0
peak,unknown,service,two_way,no_rain,thursday,unknown,other,1.0
peak,unknown,service,two_way,no_rain,tuesday,18-30,lorry,1.0
peak,unknown,service,two_way,no_rain,tuesday,>51,bus,1.0
peak,unknown,service,two_way,no_rain,tuesday,>51,lorry,1.0
peak,unknown,service,two_way,no_rain,wednesday,18-30,other,1.0
peak,unknown,service,two_way,no_rain,wednesday,31-50,bus,1.0
peak,unknown,service,two_way,no_rain,wednesday,31-50,other,2.0
peak,unknown,service,two_way,rain,friday,unknown,car,1.0
peak,unknown,service,two_way,rain,tuesday,31-50,car,1.0
peak,unknown,service,two_way,rain,tuesday,>51,lorry,1.0
peak,unknown,service,two_way,rain,wednesday,31-50,lorry,1.0
peak,unknown,service,unknown,no_rain,sunday,18-30,lorry,1.0
peak,unknown,unknown,one_way,no_rain,monday,18-30,lorry,1.1
peak,unknown,unknown,one_way,no_rain,saturday,>51,car,1.0
peak,unknown,unknown,one_way,no_rain,sunday,>51,lorry,1.1
peak,unknown,unknown,one_way,no_rain,thursday,unknown,car,1.0
peak,unknown,unknown,one_way,no_rain,tuesday,31-50,lorry,1.0
peak,unknown,unknown,one_way,no_rain,tuesday,>51,lorry,1.0
peak,unknown,unknown,one_way,no_rain,wednesday,18-30,bus,2.0
peak,unknown,unknown,one_way,no_rain,wednesday,31-50,car,1.0
peak,unknown,unknown,one_way,rain,friday,18-30,lorry,1.0
peak,unknown,unknown,one_way,rain,thursday,>51,bus,1.1
peak,unknown,unknown,one_way,rain,tuesday,18-30,car,1.0
peak,unknown,unknown,other,no_rain,friday,18-30,lorry,1.0
peak,unknown,unknown,other,no_rain,monday,18-30,bus,1.0
peak,unknown,unknown,other,no_rain,sunday,31-50,lorry,1.1
peak,unknown,unknown,two_way,no_rain,friday,18-30,lorry,1.0
peak,unknown,unknown,two_way,no_rain,friday,>51,car,2.0
peak,unknown,unknown,two_way,no_rain,friday,unknown,lorry,1.0
peak,unknown,unknown,two_way,no_rain,monday,18-30,bus,1.0
peak,unknown,unknown,two_way,no_rain,monday,18-30,car,1.1
peak,unknown,unknown,two_way,no_rain,monday,31-50,car,2.1
peak,unknown,unknown,two_way,no_rain,monday,31-50,lorry,4.0
peak,unknown,unknown,two_way,no_rain,monday,>51,bus,1.0
peak,unknown,unknown,two_way,no_rain,monday,>51,lorry,2.0
peak,unknown,unknown,two_way,no_rain,sunday,31-50,lorry,2.0
peak,unknown,unknown,two_way,no_rain,thursday,18-30,lorry,1.0
peak,unknown,unknown,two_way,no_rain,thursday,31-50,bus,1.0
peak,unknown,unknown,two_way,no_rain,tuesday,18-30,car,1.0
peak,unknown,unknown,two_way,no_rain,tuesday,18-30,lorry,1.0
peak,unknown,unknown,two_way,no_rain,tuesday,31-50,lorry,1.0
peak,unknown,unknown,two_way,no_rain,tuesday,31-50,other,1.0
peak,unknown,unknown,two_way,no_rain,wednesday,18-30,lorry,1.0
peak,unknown,unknown,two_way,no_rain,wednesday,>51,car,1.0
peak,unknown,unknown,two_way,no_rain,wednesday,>51,lorry,1.1
peak,unknown,unknown,two_way,no_rain,wednesday,unknown,bus,1.0
peak,unknown,unknown,two_way,rain,friday,unknown,lorry,1.0
peak,unknown,unknown,two_way,rain,tuesday,18-30,car,1.0
peak,unknown,unknown,two_way,rain,tuesday,>51,car,1.0
peak,unknown,unknown,two_way,rain,wednesday,31-50,lorry,1.0
peak,x_shape,residential,two_way,no_rain,friday,>51,other,1.0
peak,x_shape,residential,two_way,no_rain,wednesday,31-50,lorry,1.0
peak,x_shape,service,one_way,no_rain,sunday,>51,lorry,1.0
peak,x_shape,service,other,no_rain,friday,31-50,bus,1.0
peak,x_shape,service,two_way,no_rain,friday,>51,car,1.0
peak,x_shape,service,two_way,no_rain,friday,>51,lorry,1.0
peak,x_shape,service,two_way,no_rain,thursday,>51,lorry,1.0
peak,x_shape,unknown,two_way,no_rain,sunday,31-50,lorry,1.0
peak,x_shape,unknown,two_way,no_rain,thursday,31-50,bus,1.0
peak,x_shape,unknown,two_way,rain,monday,31-50,car,1.0
peak,y_shape,living_street,one_way,no_rain,friday,18-30,car,1.0
peak,y_shape,living_street,one_way,no_rain,friday,31-50,bus,2.0
peak,y_shape,living_street,one_way,no_rain,friday,31-50,other,1.0
peak,y_shape,living_street,one_way,no_rain,friday,>51,car,1.0
peak,y_shape,living_street,one_way,no_rain,monday,18-30,car,1.0
peak,y_shape,living_street,one_way,no_rain,monday,31-50,car,2.0
peak,y_shape,living_street,one_way,no_rain,saturday,unknown,lorry,1.0
peak,y_shape,living_street,one_way,no_rain,sunday,18-30,car,2.1
peak,y_shape,living_street,one_way,no_rain,sunday,31-50,lorry,1.0
peak,y_shape,living_street,one_way,no_rain,sunday,unknown,bus,1.0
peak,y_shape,living_street,one_way,no_rain,thursday,18-30,bus,1.0
peak,y_shape,living_street,one_way,no_rain,thursday,18-30,car,1.0
peak,y_shape,living_street,one_way,no_rain,thursday,>51,car,1.0
peak,y_shape,living_street,one_way,no_rain,tuesday,>51,bus,1.0
peak,y_shape,living_street,one_way,no_rain,wednesday,18-30,lorry,1.0
peak,y_shape,living_street,one_way,no_rain,wednesday,31-50,car,2.0
peak,y_shape,living_street,one_way,no_rain,wednesday,31-50,other,1.1
peak,y_shape,living_street,one_way,no_rain,wednesday,unknown,lorry,2.0
peak,y_shape,living_street,one_way,rain,monday,18-30,other,1.0
peak,y_shape,living_street,one_way,rain,wednesday,31-50,car,1.1
peak,y_shape,living_street,one_way,rain,wednesday,>51,car,1.1
peak,y_shape,living_street,other,no_rain,friday,18-30,bus,1.0
peak,y_shape,living_street,other,no_rain,friday,18-30,car,1.0
peak,y_shape,living_street,other,no_rain,friday,18-30,lorry,1.0
peak,y_shape,living_street,other,no_rain,friday,31-50,lorry,1.1
peak,y_shape,living_street,other,no_rain,friday,31-50,motorcycle,1.0
peak,y_shape,living_street,other,no_rain,friday,>51,bus,1.0
peak,y_shape,living_street,other,no_rain,friday,unknown,car,1.0
peak,y_shape,living_street,other,no_rain,monday,18-30,bus,1.0
peak,y_shape,living_street,other,no_rain,monday,18-30,car,3.1
peak,y_shape,living_street,other,no_rain,monday,31-50,car,2.0
peak,y_shape,living_street,other,no_rain,monday,31-50,other,1.0
peak,y_shape,living_street,other,no_rain,monday,>51,car,1.0
peak,y_shape,living_street,other,no_rain,monday,>51,lorry,1.0
peak,y_shape,living_street,other,no_rain,monday,unknown,car,1.0
peak,y_shape,living_street,other,no_rain,monday,unknown,lorry,1.0
peak,y_shape,living_street,other,no_rain,saturday,31-50,bus,1.0
peak,y_shape,living_street,other,no_rain,saturday,31-50,car,1.0
peak,y_shape,living_street,other,no_rain,saturday,31-50,lorry,1.0
peak,y_shape,living_street,other,no_rain,saturday,>51,car,1.0
peak,y_shape,living_street,other,no_rain,sunday,31-50,car,1.0
peak,y_shape,living_street,other,no_rain,sunday,>51,bus,1.0
peak,y_shape,living_street,other,no_rain,sunday,>51,car,1.1
peak,y_shape,living_street,other,no_rain,thursday,18-30,lorry,1.1
peak,y_shape,living_street,other,no_rain,thursday,31-50,car,2.1
peak,y_shape,living_street,other,no_rain,thursday,31-50,lorry,2.0
peak,y_shape,living_street,other,no_rain,thursday,31-50,other,1.0
peak,y_shape,living_street,other,no_rain,thursday,>51,car,1.1
peak,y_shape,living_street,other,no_rain,thursday,>51,lorry,2.0
peak,y_shape,living_street,other,no_rain,thursday,unknown,car,1.0
peak,y_shape,living_street,other,no_rain,tuesday,18-30,other,1.0
peak,y_shape,living_street,other,no_rain,tuesday,31-50,car,1.0
peak,y_shape,living_street,other,no_rain,tuesday,31-50,other,1.0
peak,y_shape,living_street,other,no_rain,tuesday,>51,lorry,1.0
peak,y_shape,living_street,other,no_rain,tuesday,>51,other,1.0
peak,y_shape,living_street,other,no_rain,tuesday,unknown,bus,1.0
peak,y_shape,living_street,other,no_rain,tuesday,unknown,car,1.0
peak,y_shape,living_street,other,no_rain,tuesday,unknown,other,1.0
peak,y_shape,living_street,other,no_rain,wednesday,18-30,car,1.0
peak,y_shape,living_street,other,no_rain,wednesday,18-30,lorry,1.0
peak,y_shape,living_street,other,no_rain,wednesday,31-50,car,2.0
peak,y_shape,living_street,other,no_rain,wednesday,>51,car,1.0
peak,y_shape,living_street,other,no_rain,wednesday,unknown,car,1.0
peak,y_shape,living_street,other,rain,friday,18-30,lorry,1.0
peak,y_shape,living_street,other,rain,tuesday,18-30,bus,1.0
peak,y_shape,living_street,other,rain,tuesday,18-30,car,1.0
peak,y_shape,living_street,other,rain,wednesday,18-30,bus,1.0
peak,y_shape,living_street,two_way,no_rain,friday,18-30,bus,2.0
peak,y_shape,living_street,two_way,no_rain,friday,18-30,car,4.0
peak,y_shape,living_street,two_way,no_rain,friday,18-30,lorry,2.0
peak,y_shape,living_street,two_way,no_rain,friday,31-50,bus,1.0
peak,y_shape,living_street,two_way,no_rain,friday,31-50,car,3.0
peak,y_shape,living_street,two_way,no_rain,friday,31-50,lorry,3.1
peak,y_shape,living_street,two_way,no_rain,friday,31-50,other,2.0
peak,y_shape,living_street,two_way,no_rain,friday,unknown,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,monday,18-30,bus,1.0
peak,y_shape,living_street,two_way,no_rain,monday,18-30,car,3.0
peak,y_shape,living_street,two_way,no_rain,monday,18-30,lorry,3.0
peak,y_shape,living_street,two_way,no_rain,monday,18-30,other,3.1
peak,y_shape,living_street,two_way,no_rain,monday,31-50,bus,2.0
peak,y_shape,living_street,two_way,no_rain,monday,31-50,car,2.0
peak,y_shape,living_street,two_way,no_rain,monday,31-50,lorry,3.0
peak,y_shape,living_street,two_way,no_rain,monday,31-50,motorcycle,1.0
peak,y_shape,living_street,two_way,no_rain,monday,31-50,other,3.0
peak,y_shape,living_street,two_way,no_rain,monday,>51,bus,1.0
peak,y_shape,living_street,two_way,no_rain,monday,>51,car,1.0
peak,y_shape,living_street,two_way,no_rain,monday,>51,other,1.0
peak,y_shape,living_street,two_way,no_rain,monday,unknown,car,1.0
peak,y_shape,living_street,two_way,no_rain,monday,unknown,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,monday,unknown,other,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,18-30,bus,4.0
peak,y_shape,living_street,two_way,no_rain,saturday,18-30,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,31-50,bus,3.0
peak,y_shape,living_street,two_way,no_rain,saturday,31-50,car,2.0
peak,y_shape,living_street,two_way,no_rain,saturday,31-50,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,>51,car,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,>51,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,unknown,car,1.0
peak,y_shape,living_street,two_way,no_rain,saturday,unknown,lorry,2.0
peak,y_shape,living_street,two_way,no_rain,sunday,18-30,bus,2.1
peak,y_shape,living_street,two_way,no_rain,sunday,18-30,car,1.0
peak,y_shape,living_street,two_way,no_rain,sunday,31-50,bus,1.0
peak,y_shape,living_street,two_way,no_rain,sunday,31-50,car,1.0
peak,y_shape,living_street,two_way,no_rain,sunday,31-50,lorry,2.0
peak,y_shape,living_street,two_way,no_rain,sunday,31-50,motorcycle,1.0
peak,y_shape,living_street,two_way,no_rain,sunday,>51,bus,1.0
peak,y_shape,living_street,two_way,no_rain,thursday,18-30,car,1.0
peak,y_shape,living_street,two_way,no_rain,thursday,18-30,other,1.1
peak,y_shape,living_street,two_way,no_rain,thursday,31-50,bus,1.0
peak,y_shape,living_street,two_way,no_rain,thursday,31-50,car,2.0
peak,y_shape,living_street,two_way,no_rain,thursday,31-50,lorry,0.0
peak,y_shape,living_street,two_way,no_rain,thursday,>51,other,2.0
peak,y_shape,living_street,two_way,no_rain,thursday,unknown,bus,1.0
peak,y_shape,living_street,two_way,no_rain,thursday,unknown,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,tuesday,18-30,car,2.0
peak,y_shape,living_street,two_way,no_rain,tuesday,18-30,lorry,3.0
peak,y_shape,living_street,two_way,no_rain,tuesday,18-30,other,2.1
peak,y_shape,living_street,two_way,no_rain,tuesday,31-50,bus,2.1
peak,y_shape,living_street,two_way,no_rain,tuesday,31-50,lorry,2.0
peak,y_shape,living_street,two_way,no_rain,tuesday,31-50,other,3.2
peak,y_shape,living_street,two_way,no_rain,tuesday,>51,bus,2.0
peak,y_shape,living_street,two_way,no_rain,tuesday,>51,car,2.0
peak,y_shape,living_street,two_way,no_rain,tuesday,>51,other,1.0
peak,y_shape,living_street,two_way,no_rain,tuesday,unknown,car,2.0
peak,y_shape,living_street,two_way,no_rain,tuesday,unknown,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,tuesday,unknown,other,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,18-30,bus,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,18-30,car,3.0
peak,y_shape,living_street,two_way,no_rain,wednesday,18-30,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,18-30,other,2.0
peak,y_shape,living_street,two_way,no_rain,wednesday,31-50,bus,1.1
peak,y_shape,living_street,two_way,no_rain,wednesday,31-50,car,3.1
peak,y_shape,living_street,two_way,no_rain,wednesday,31-50,lorry,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,31-50,other,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,>51,bus,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,>51,car,2.0
peak,y_shape,living_street,two_way,no_rain,wednesday,unknown,bus,1.0
peak,y_shape,living_street,two_way,no_rain,wednesday,unknown,lorry,2.0
peak,y_shape,living_street,two_way,rain,friday,18-30,bus,1.0
peak,y_shape,living_street,two_way,rain,friday,31-50,car,1.1
peak,y_shape,living_street,two_way,rain,friday,unknown,lorry,1.0
peak,y_shape,living_street,two_way,rain,monday,18-30,lorry,1.0
peak,y_shape,living_street,two_way,rain,monday,31-50,bus,1.0
peak,y_shape,living_street,two_way,rain,monday,31-50,lorry,1.0
peak,y_shape,living_street,two_way,rain,saturday,31-50,bus,1.0
peak,y_shape,living_street,two_way,rain,sunday,31-50,other,2.0
peak,y_shape,living_street,two_way,rain,thursday,18-30,car,2.0
peak,y_shape,living_street,two_way,rain,thursday,18-30,lorry,1.0
peak,y_shape,living_street,two_way,rain,thursday,18-30,other,1.0
peak,y_shape,living_street,two_way,rain,tuesday,31-50,car,1.0
peak,y_shape,living_street,two_way,rain,tuesday,31-50,lorry,1.0
peak,y_shape,living_street,two_way,rain,wednesday,31-50,bus,1.0
peak,y_shape,living_street,two_way,rain,wednesday,unknown,lorry,1.0
peak,y_shape,living_street,unknown,no_rain,friday,18-30,lorry,1.0
peak,y_shape,living_street,unknown,no_rain,monday,18-30,lorry,1.0
peak,y_shape,living_street,unknown,no_rain,saturday,18-30,other,1.1
peak,y_shape,living_street,unknown,no_rain,wednesday,31-50,car,1.0
peak,y_shape,living_street,unknown,no_rain,wednesday,>51,bus,1.1
peak,y_shape,residential,one_way,no_rain,friday,18-30,lorry,1.0
peak,y_shape,residential,one_way,no_rain,friday,31-50,bus,1.0
peak,y_shape,residential,one_way,no_rain,friday,31-50,other,1.0
peak,y_shape,residential,one_way,no_rain,friday,>51,other,1.0
peak,y_shape,residential,one_way,no_rain,monday,18-30,bus,1.0
peak,y_shape,residential,one_way,no_rain,monday,18-30,lorry,2.0
peak,y_shape,residential,one_way,no_rain,monday,18-30,motorcycle,1.0
peak,y_shape,residential,one_way,no_rain,monday,31-50,bus,1.0
peak,y_shape,residential,one_way,no_rain,monday,31-50,car,2.1
peak,y_shape,residential,one_way,no_rain,monday,31-50,lorry,3.0
peak,y_shape,residential,one_way,no_rain,monday,31-50,other,1.0
peak,y_shape,residential,one_way,no_rain,monday,>51,car,1.0
peak,y_shape,residential,one_way,no_rain,monday,unknown,car,1.0
peak,y_shape,residential,one_way,no_rain,monday,unknown,other,1.0
peak,y_shape,residential,one_way,no_rain,saturday,18-30,car,2.0
peak,y_shape,residential,one_way,no_rain,saturday,31-50,car,1.0
peak,y_shape,residential,one_way,no_rain,saturday,31-50,lorry,1.0
peak,y_shape,residential,one_way,no_rain,saturday,>51,car,1.0
peak,y_shape,residential,one_way,no_rain,saturday,>51,other,1.0
peak,y_shape,residential,one_way,no_rain,saturday,unknown,lorry,1.1
peak,y_shape,residential,one_way,no_rain,sunday,18-30,car,2.0
peak,y_shape,residential,one_way,no_rain,sunday,18-30,other,1.0
peak,y_shape,residential,one_way,no_rain,sunday,31-50,lorry,1.0
peak,y_shape,residential,one_way,no_rain,sunday,>51,car,1.0
peak,y_shape,residential,one_way,no_rain,sunday,unknown,car,1.0
peak,y_shape,residential,one_way,no_rain,thursday,18-30,lorry,1.0
peak,y_shape,residential,one_way,no_rain,thursday,18-30,other,2.0
peak,y_shape,residential,one_way,no_rain,thursday,31-50,car,1.0
peak,y_shape,residential,one_way,no_rain,thursday,31-50,lorry,1.0
peak,y_shape,residential,one_way,no_rain,thursday,>51,car,2.0
peak,y_shape,residential,one_way,no_rain,thursday,>51,motorcycle,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,18-30,bus,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,18-30,car,2.0
peak,y_shape,residential,one_way,no_rain,tuesday,18-30,lorry,4.300000000000001
peak,y_shape,residential,one_way,no_rain,tuesday,18-30,other,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,31-50,lorry,2.1
peak,y_shape,residential,one_way,no_rain,tuesday,31-50,other,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,>51,car,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,>51,other,1.0
peak,y_shape,residential,one_way,no_rain,tuesday,unknown,bus,1.1
peak,y_shape,residential,one_way,no_rain,tuesday,unknown,lorry,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,18-30,lorry,2.0
peak,y_shape,residential,one_way,no_rain,wednesday,31-50,bus,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,31-50,car,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,31-50,lorry,3.1
peak,y_shape,residential,one_way,no_rain,wednesday,>51,car,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,>51,lorry,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,>51,motorcycle,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,unknown,lorry,1.0
peak,y_shape,residential,one_way,no_rain,wednesday,unknown,other,1.1
peak,y_shape,residential,one_way,rain,friday,18-30,lorry,1.1
peak,y_shape,residential,one_way,rain,monday,31-50,other,1.0
peak,y_shape,residential,one_way,rain,sunday,18-30,lorry,1.0
peak,y_shape,residential,one_way,rain,sunday,18-30,other,1.0
peak,y_shape,residential,one_way,rain,wednesday,18-30,car,1.0
peak,y_shape,residential,other,no_rain,friday,18-30,car,3.1
peak,y_shape,residential,other,no_rain,friday,18-30,lorry,1.0
peak,y_shape,residential,other,no_rain,friday,31-50,bus,3.0
peak,y_shape,residential,other,no_rain,friday,31-50,car,1.0
peak,y_shape,residential,other,no_rain,friday,31-50,lorry,2.0
peak,y_shape,residential,other,no_rain,friday,31-50,other,1.0
peak,y_shape,residential,other,no_rain,friday,unknown,car,2.1
peak,y_shape,residential,other,no_rain,monday,18-30,other,2.1
peak,y_shape,residential,other,no_rain,monday,31-50,bus,2.0
peak,y_shape,residential,other,no_rain,monday,31-50,lorry,1.0
peak,y_shape,residential,other,no_rain,monday,31-50,other,1.0
peak,y_shape,residential,other,no_rain,monday,>51,bus,1.0
peak,y_shape,residential,other,no_rain,monday,>51,lorry,1.0
peak,y_shape,residential,other,no_rain,saturday,18-30,bus,1.0
peak,y_shape,residential,other,no_rain,saturday,31-50,car,2.0
peak,y_shape,residential,other,no_rain,saturday,31-50,lorry,1.0
peak,y_shape,residential,other,no_rain,saturday,31-50,other,1.0
peak,y_shape,residential,other,no_rain,saturday,>51,car,1.0
peak,y_shape,residential,other,no_rain,saturday,>51,lorry,1.0
peak,y_shape,residential,other,no_rain,sunday,18-30,car,1.0
peak,y_shape,residential,other,no_rain,sunday,18-30,other,1.0
peak,y_shape,residential,other,no_rain,sunday,31-50,lorry,1.0
peak,y_shape,residential,other,no_rain,sunday,>51,car,1.0
peak,y_shape,residential,other,no_rain,sunday,>51,lorry,1.0
peak,y_shape,residential,other,no_rain,thursday,18-30,other,4.0
peak,y_shape,residential,other,no_rain,thursday,31-50,bus,1.0
peak,y_shape,residential,other,no_rain,thursday,31-50,car,1.0
peak,y_shape,residential,other,no_rain,thursday,31-50,other,3.0
peak,y_shape,residential,other,no_rain,thursday,>51,car,1.0
peak,y_shape,residential,other,no_rain,thursday,unknown,other,1.0
peak,y_shape,residential,other,no_rain,tuesday,18-30,bus,1.1
peak,y_shape,residential,other,no_rain,tuesday,18-30,lorry,1.0
peak,y_shape,residential,other,no_rain,tuesday,18-30,other,1.0
peak,y_shape,residential,other,no_rain,tuesday,31-50,car,2.0
peak,y_shape,residential,other,no_rain,tuesday,31-50,lorry,2.0
peak,y_shape,residential,other,no_rain,tuesday,>51,car,1.1
peak,y_shape,residential,other,no_rain,tuesday,>51,lorry,1.1
peak,y_shape,residential,other,no_rain,tuesday,unknown,bus,1.0
peak,y_shape,residential,other,no_rain,wednesday,18-30,lorry,1.0
peak,y_shape,residential,other,no_rain,wednesday,31-50,lorry,1.0
peak,y_shape,residential,other,no_rain,wednesday,31-50,other,1.0
peak,y_shape,residential,other,no_rain,wednesday,>51,other,1.0
peak,y_shape,residential,other,no_rain,wednesday,unknown,lorry,1.0
peak,y_shape,residential,other,rain,friday,31-50,car,1.0
peak,y_shape,residential,other,rain,monday,18-30,car,1.0
peak,y_shape,residential,other,rain,saturday,18-30,other,1.1
peak,y_shape,residential,other,rain,thursday,31-50,car,1.0
peak,y_shape,residential,other,rain,thursday,31-50,lorry,1.0
peak,y_shape,residential,other,rain,thursday,unknown,car,1.0
peak,y_shape,residential,other,rain,thursday,unknown,other,1.0
peak,y_shape,residential,other,rain,tuesday,18-30,lorry,1.0
peak,y_shape,residential,other,rain,tuesday,31-50,lorry,1.0
peak,y_shape,residential,other,rain,tuesday,unknown,lorry,1.0
peak,y_shape,residential,other,rain,wednesday,18-30,other,1.0
peak,y_shape,residential,other,rain,wednesday,31-50,lorry,1.0
peak,y_shape,residential,two_way,no_rain,friday,18-30,bus,3.1
peak,y_shape,residential,two_way,no_rain,friday,18-30,car,8.1
peak,y_shape,residential,two_way,no_rain,friday,18-30,lorry,6.1
peak,y_shape,residential,two_way,no_rain,friday,31-50,bus,2.1
peak,y_shape,residential,two_way,no_rain,friday,31-50,car,6.2
peak,y_shape,residential,two_way,no_rain,friday,31-50,lorry,8.0
peak,y_shape,residential,two_way,no_rain,friday,31-50,motorcycle,1.0
peak,y_shape,residential,two_way,no_rain,friday,31-50,other,5.1
peak,y_shape,residential,two_way,no_rain,friday,>51,bus,2.1
