longitude,latitude,junction_type,num_roads,connected_road_indices
103.829005,1.295776,T Shape,3,"[2913, 2942, 4101]"
103.823846,1.293871,Other,3,"[2915, 3534, 3535]"
103.836144,1.289198,T Shape,3,"[2918, 4519, 5031]"
103.820392,1.30013,T Shape,3,"[2927, 3008, 3015]"
103.820333,1.298968,T Shape,3,"[2928, 3009, 3076]"
103.820668,1.298455,T Shape,3,"[2930, 3004, 3005]"
103.829647,1.296414,T Shape,3,"[2932, 2933, 2934]"
103.822207,1.294461,Other,3,"[2936, 4485, 4486]"
103.82953,1.296458,T Shape,3,"[2940, 4099, 4100]"
103.825668,1.2928,T Shape,3,"[2945, 2946, 4814]"
103.825785,1.292598,T Shape,3,"[2945, 4804, 4844]"
103.825747,1.292908,X Shape,4,"[2946, 4948, 5634, 5635]"
103.838721,1.285268,T Shape,3,"[2948, 4468, 4735]"
103.821068,1.286404,Other,3,"[2949, 3962, 3962]"
103.834741,1.296024,T Shape,3,"[2953, 3850, 3853]"
103.830212,1.302858,T Shape,3,"[2954, 4900, 4901]"
103.822336,1.294599,T Shape,3,"[2956, 2958, 4486]"
103.846252,1.288592,X Shape,4,"[2968, 2969, 2971, 6189]"
103.847429,1.28839,T Shape,3,"[2972, 3459, 3464]"
103.833087,1.285003,Crossing,4,"[2982, 4052, 4650, 5920]"
103.841932,1.293727,T Shape,3,"[2983, 5220, 5416]"
103.838746,1.293773,T Shape,3,"[2986, 3661, 4672]"
103.826013,1.303905,T Shape,3,"[2987, 4531, 6352]"
103.822652,1.299601,Other,3,"[2998, 4086, 4088]"
103.821036,1.288861,T Shape,3,"[3002, 3747, 3964]"
103.822234,1.30012,T Shape,3,"[3010, 3017, 3101]"
103.824255,1.299734,T Shape,3,"[3012, 4105, 4110]"
103.838936,1.29401,T Shape,3,"[3038, 4671, 4672]"
103.841383,1.301236,X Shape,4,"[3039, 4263, 4871, 5830]"
103.829507,1.29678,T Shape,3,"[3041, 4100, 5187]"
103.848427,1.293725,T Shape,3,"[3046, 4333, 4667]"
103.827919,1.288746,Crossing,4,"[3053, 3971, 3973, 5494]"
103.820121,1.28652,Other,3,"[3055, 3056, 4971]"
103.828832,1.287236,T Shape,3,"[3061, 3065, 3993]"
103.838038,1.290851,T Shape,3,"[3073, 3082, 3581]"
103.837136,1.297087,T Shape,3,"[3079, 5808, 5810]"
103.848214,1.303395,T Shape,3,"[3091, 4262, 4376]"
103.841103,1.294753,T Shape,3,"[3096, 4794, 4859]"
103.841114,1.292626,T Shape,3,"[3105, 3106, 3418]"
103.841033,1.292507,T Shape,3,"[3106, 3408, 3837]"
103.840001,1.29819,T Shape,3,"[3110, 3111, 4833]"
103.840736,1.292668,T Shape,3,"[3119, 3837, 4969]"
103.84442,1.288473,T Shape,3,"[3133, 3134, 4424]"
103.833908,1.299818,T Shape,3,"[3139, 3787, 4892]"
103.841528,1.295186,T Shape,3,"[3158, 5208, 5530]"
103.841696,1.294857,X Shape,4,"[3159, 5528, 5529, 5530]"
103.832174,1.302902,T Shape,3,"[3163, 3634, 3676]"
103.842704,1.297856,T Shape,3,"[3169, 4366, 4724]"
103.843026,1.297088,T Shape,3,"[3170, 4881, 4911]"
103.832451,1.299846,T Shape,3,"[3171, 3783, 3785]"
103.832605,1.296235,T Shape,3,"[3195, 6307, 6311]"
103.841717,1.29971,T Shape,3,"[3200, 4389, 4754]"
103.837617,1.300625,T Shape,3,"[3207, 3208, 3959]"
103.84405,1.295601,T Shape,3,"[3224, 4913, 4921]"
103.84395,1.295343,T Shape,3,"[3234, 4752, 4920]"
103.841569,1.299662,X Shape,4,"[3239, 4449, 5224, 5412]"
103.836357,1.303765,T Shape,3,"[3240, 3884, 4009]"
103.836852,1.289049,Crossing,4,"[3247, 3255, 3262, 3283]"
103.843689,1.29815,T Shape,3,"[3259, 3260, 3473]"
103.843671,1.298577,T Shape,3,"[3259, 3557, 4912]"
103.822443,1.288324,T Shape,3,"[3266, 3503, 4400]"
103.848982,1.293485,T Shape,3,"[3267, 3942, 4612]"
103.843885,1.285184,T Shape,3,"[3270, 3646, 6061]"
103.837557,1.301906,T Shape,3,"[3273, 4707, 4862]"
103.826518,1.287737,T Shape,3,"[3288, 4030, 4637]"
103.820268,1.288808,T Shape,3,"[3294, 3295, 6192]"
103.826149,1.292825,T Shape,3,"[3302, 4949, 5456]"
103.839556,1.293359,T Shape,3,"[3312, 3313, 5256]"
103.839365,1.291168,T Shape,3,"[3314, 3317, 4022]"
103.840235,1.291708,T Shape,3,"[3315, 5854, 5856]"
103.840508,1.297098,T Shape,3,"[3321, 4795, 4826]"
103.839579,1.29722,T Shape,3,"[3322, 3323, 4797]"
103.828871,1.28899,T Shape,3,"[3329, 3842, 4024]"
103.839187,1.29866,X Shape,4,"[3333, 4555, 4561, 4829]"
103.839362,1.303123,T Shape,3,"[3342, 3397, 4106]"
103.838379,1.303357,T Shape,3,"[3348, 3349, 5391]"
103.829971,1.293036,T Shape,3,"[3368, 3371, 4652]"
103.839497,1.304975,T Shape,3,"[3395, 4108, 4109]"
103.842056,1.29419,T Shape,3,"[3401, 3402, 3794]"
103.84201,1.293974,T Shape,3,"[3406, 3407, 3794]"
103.841894,1.293769,T Shape,3,"[3407, 4322, 5416]"
103.841577,1.292353,T Shape,3,"[3416, 3417, 4857]"
103.844411,1.29827,T Shape,3,"[3437, 3438, 5315]"
103.845055,1.286056,T Shape,3,"[3450, 4141, 4142]"
103.846632,1.287944,T Shape,3,"[3456, 4145, 4146]"
103.846898,1.287827,T Shape,3,"[3457, 3941, 4838]"
103.847827,1.287275,T Shape,3,"[3458, 4838, 4839]"
103.847493,1.288348,T Shape,3,"[3463, 3464, 4331]"
103.849445,1.304221,T Shape,3,"[3476, 3478, 4740]"
103.849647,1.303883,T Shape,3,"[3480, 3481, 5484]"
103.848616,1.302136,T Shape,3,"[3489, 3493, 3530]"
103.846881,1.303525,T Shape,3,"[3494, 3496, 5297]"
103.838536,1.297844,X Shape,4,"[3507, 3591, 3592, 4674]"
103.824404,1.303241,T Shape,3,"[3538, 4525, 4529]"
103.824376,1.303582,T Shape,3,"[3539, 3540, 6232]"
103.830441,1.300018,T Shape,3,"[3547, 4182, 4183]"
103.824607,1.295062,T Shape,3,"[3549, 4047, 4815]"
103.824587,1.304035,T Shape,3,"[3569, 3672, 3823]"
103.8468,1.298575,T Shape,3,"[3576, 3577, 5747]"
103.829484,1.289423,T Shape,3,"[3583, 3584, 4025]"
103.828916,1.289112,T Shape,3,"[3584, 3585, 4024]"
103.838204,1.297396,T Shape,3,"[3590, 3595, 4831]"
103.838117,1.297276,T Shape,3,"[3590, 3596, 3599]"
103.838496,1.297874,T Shape,3,"[3591, 3593, 4673]"
103.838511,1.297814,X Shape,4,"[3594, 4674, 4675, 4676]"
103.838469,1.297841,T Shape,3,"[3597, 4673, 4676]"
103.832755,1.303583,T Shape,3,"[3600, 4447, 4448]"
103.83256,1.303378,T Shape,3,"[3600, 3673, 4446]"
103.832802,1.303593,T Shape,3,"[3602, 3603, 4447]"
103.83287,1.303566,T Shape,3,"[3603, 4063, 4760]"
103.827589,1.286702,X Shape,4,"[3618, 3619, 3622, 4887]"
103.82819,1.286562,X Shape,4,"[3623, 3624, 3625, 5948]"
103.832465,1.303342,X Shape,4,"[3632, 3633, 3635, 5654]"
103.832523,1.303332,T Shape,3,"[3633, 3634, 4446]"
103.832438,1.30331,T Shape,3,"[3636, 3637, 5654]"
103.844822,1.290665,T Shape,3,"[3643, 3781, 5613]"
103.836735,1.303562,T Shape,3,"[3678, 3832, 4009]"
103.835026,1.304243,X Shape,4,"[3679, 3681, 3688, 3690]"
103.835554,1.304244,T Shape,3,"[3681, 4582, 5158]"
